id|name|position|id_club|date_nasc|nationality|market_value|assist_avg|goals_avg|actions_avg|actions_value_avg|rating_avg
6776|David Juncà Reñé|Left Back|322|01/01/2000|None|None|0.08823529411764706|0.0|75.79411764705883|0.004642219879739427|0.35185295970848535
6708|Paulo André Rodrigues de Oliveira|Right Center Back|322|01/01/2000|None|None|0.0|0.0|77.33333333333333|0.0015996389723077515|0.12370541385846612
6698|Marko Dmitrović|Goalkeeper|322|01/01/2000|None|None|0.0|0.0|51.6|0.016312701832501764|0.841735414557091
6710|Rubén Peña Jiménez|Right Wing|322|01/01/2000|None|None|0.14285714285714285|0.0|61.42857142857143|0.0031560563588262343|0.1938720334707544
6703|Christian Rivera Hernández|Left Defensive Midfield|322|01/01/2000|None|None|0.0|0.0|22.0|0.0007351047706961814|0.01617230495531599
7692|Mauricio Lemos Merladet|Right Center Back|208|01/01/2000|None|None|0.0|0.0|72.84615384615384|0.0033360801132001003|0.24302060516926882
6920|Alberto Aquilani|Left Defensive Midfield|208|01/01/2000|None|None|0.0|0.0|117.0|0.001333749613439085|0.15604870477237295
4265|Oussama Tannane|Right Wing|208|01/01/2000|None|None|0.2|0.2|64.9|0.006130601068819235|0.39787600936636836
6928|Pedro Taunausú Domínguez Placeres|Left Wing|208|01/01/2000|None|None|0.2|0.16666666666666666|92.93333333333334|0.004047482139755261|0.37614600685458893
8204|Borja Herrera González|Left Back|208|01/01/2000|None|None|0.0|0.0|110.0|0.0017673751002892988|0.19441126103182288
6931|Leandro Chichizola|Goalkeeper|208|01/01/2000|None|None|0.0|0.0|84.5|0.012989130747021712|1.0975815481233346
6929|José Vicente Gómez Umpiérrez|Right Defensive Midfield|208|01/01/2000|None|None|0.08333333333333333|0.041666666666666664|90.625|0.0012233613287650788|0.11086712041933527
8099|Hernán Darío Toledo|Left Wing|208|01/01/2000|None|None|0.0|0.0|11.0|0.0011744496981095094|0.012918946679204603
6711|Enrique García Martínez|Center Forward|322|01/01/2000|None|None|0.0|0.0|33.2|-0.00017848160408849662|-0.005925589255738088
6864|Álvaro José Jiménez Guerrero|Right Wing|216|01/01/2000|None|None|0.0|0.0|30.0|0.0017803043244708162|0.05340912973412449
6858|Sergio Mora Sánchez|Right Defensive Midfield|216|01/01/2000|None|None|0.0|0.0|24.0|0.00027020459324535433|0.006484910237888504
6636|Rodrigo Ely|Left Center Back|206|01/01/2000|None|None|0.0|0.0|43.166666666666664|0.0070250672496266564|0.30324873627555066
6856|Carlos Martín Vigaray|Right Back|206|01/01/2000|None|None|0.0|0.05555555555555555|65.77777777777777|0.005485337649825324|0.36081332096628793
6628|Óscar David Romero Villamayor|Right Midfield|206|01/01/2000|None|None|0.0|0.0|49.5|0.01137714895444195|0.5631688732448765
6624|Jorge Franco Alviz|Left Midfield|206|01/01/2000|None|None|0.10344827586206896|0.034482758620689655|37.310344827586206|0.004939929503232068|0.1843104731895551
6881|Christian Robert Santos Kwasniewski|Center Forward|206|01/01/2000|None|None|0.0|0.0|35.0|0.055465307628734445|1.9412857670057055
6726|Enzo Alan Zidane Fernández|Right Center Midfield|206|01/01/2000|None|None|0.0|0.0|25.0|0.002458081778986556|0.061452044474663896
6756|Marc Navarro Ceciliano|Right Back|214|01/01/2000|None|None|0.0|0.0|37.5|0.005892632465012035|0.22097371743795133
6660|Enric Saborit Teixidor|Left Back|215|01/01/2000|None|None|0.0|0.0|95.0|0.0038493137102568356|0.3656848024743994
6666|Sabin Merino Zuloaga|Left Center Forward|215|01/01/2000|None|None|0.043478260869565216|0.21739130434782608|36.0|0.006800830906390987|0.24482991263007553
6932|Dani Castellano Betancor|Left Back|208|01/01/2000|None|None|0.0|0.0|99.17857142857143|0.0019913521444339106|0.19749946089617748
6921|Matías Aguirregaray Guruceaga|Right Back|208|01/01/2000|None|None|0.0|0.0|105.0|0.0011456980860122242|0.12029829903128353
6926|Alen Halilović|Right Wing|208|01/01/2000|None|None|0.07894736842105263|0.07894736842105263|57.421052631578945|0.004425352482694913|0.2541083978221132
5466|Oghenekaro Etebo|Right Defensive Midfield|208|01/01/2000|None|None|0.0|0.0|89.0|0.003774644123105077|0.3359433269563519
6927|David García Santana|Right Center Back|208|01/01/2000|None|None|0.047619047619047616|0.09523809523809523|85.66666666666667|0.0038806428357849206|0.3324417362655748
6716|Sébastien Corchia|Right Back|213|01/01/2000|None|None|0.11764705882352941|0.058823529411764705|70.55882352941177|0.005320076877995639|0.3753783655973982
6717|Johannes Geis|Right Center Back|213|01/01/2000|None|None|0.1724137931034483|0.034482758620689655|104.44827586206897|0.005366472551880388|0.560518805505024
6723|Wissam Ben Yedder|Center Forward|213|01/01/2000|None|None|0.2894736842105263|0.42105263157894735|59.68421052631579|0.014868593762048873|0.8874202803243907
5461|Šime Vrsaljko|Right Back|212|01/01/2000|None|None|0.06666666666666667|0.0|106.44444444444444|0.0036577662291788176|0.3893488941725897
5484|Lucas Hernández Pi|Left Back|212|01/01/2000|None|None|0.043478260869565216|0.0|61.21739130434783|0.0030121795545043554|0.18439777446704922
6679|Aritz Elustondo Irribaria|Right Back|210|01/01/2000|None|None|0.0|0.058823529411764705|87.38235294117646|0.003549993059591051|0.31020674647191215
6725|Zakaria Bakkali|Left Midfield|219|01/01/2000|None|None|0.2222222222222222|0.05555555555555555|33.77777777777778|0.005354256662616838|0.18085489171505764
6646|Riza Durmisi|Left Midfield|218|01/01/2000|None|None|0.0|0.0|73.66666666666667|0.002493286057534009|0.18367207290500534
6661|Ryad Boudebouz|Right Center Back|218|01/01/2000|None|None|0.3076923076923077|0.05128205128205128|113.17948717948718|0.004828856062192037|0.5465274527824526
6862|Cédric Bakambu|Center Forward|222|01/01/2000|None|None|0.1388888888888889|0.3611111111111111|38.361111111111114|0.014651193570938241|0.5620360644851586
6753|Daniel Raba Antolín|Right Midfield|222|01/01/2000|None|None|0.0|0.0|30.0|0.00027518847591254125|0.008255654277376238
6759|Roberto Soriano|Left Midfield|222|01/01/2000|None|None|0.1|0.2|78.4|0.004193464109164555|0.3287675861585011
6857|Rúben Afonso Borges Semedo|Center Midfield|222|01/01/2000|None|None|0.0|0.0|26.0|0.0035678606074034374|0.09276437579248938
6792|Pau López Sabata|Goalkeeper|214|01/01/2000|None|None|0.0|0.0|44.282051282051285|0.014972018923915158|0.6629917097846533
6598|Unai Bustinza Martínez|Right Center Back|205|01/01/2000|None|None|0.0|0.0|48.4|0.007617104354750617|0.36866785076992986
6602|Miguel Ángel Guerrero Martín|Right Defensive Midfield|205|01/01/2000|None|None|0.07692307692307693|0.07692307692307693|29.96153846153846|0.008831469811354612|0.264604422424817
4941|Taylor Smith|Right Back|759|01/01/2000|None|None|0.0|0.0|80.0|0.003233735439164234|0.25869883513313874
5023|Mallory Pugh|Left Wing|759|01/01/2000|None|None|0.375|0.25|53.625|0.005735404778817876|0.3075610812641086
4971|Rebecca Moros|Left Back|767|01/01/2000|None|None|0.0|0.0|99.71428571428571|0.003125086938903439|0.3116158119078
5026|Meggie Dougherty Howard|Right Center Midfield|759|01/01/2000|None|None|0.0|0.0|53.375|0.0014745402067054504|0.07870358353290341
4983|Brooke Elby|Right Back|767|01/01/2000|None|None|0.0|0.0|74.66666666666667|0.004631989094366496|0.34585518571269835
5030|Rebecca Elizabeth Sauerbrunn|Left Center Back|767|01/01/2000|None|None|0.0|0.0|92.7|0.0025181104273969135|0.23342883661969388
4964|Ashley Hatch|Center Forward|759|01/01/2000|None|None|0.0|0.1111111111111111|56.888888888888886|0.010240474645143618|0.5825692242570591
5031|Abby Smith|Goalkeeper|767|01/01/2000|None|None|0.0|0.0|60.25|0.01389405328860184|0.8371167106382609
4975|Gunnhildur Yrsa Jónsdóttir|Left Defensive Midfield|767|01/01/2000|None|None|0.0|0.0|74.1|0.0017814117442603214|0.13200261024968982
5024|Amy Rodriguez|Center Forward|767|01/01/2000|None|None|0.16666666666666666|0.16666666666666666|39.5|0.003992195406832528|0.15769171856988487
5029|Tori Huster|Left Center Midfield|759|01/01/2000|None|None|0.0|0.0|67.5|0.005321612279542948|0.35920882886914896
4962|Caprice Dydasco|Left Back|759|01/01/2000|None|None|0.0|0.0|103.44444444444444|0.003294663171725864|0.3408146014307533
4943|Estelle Johnson|Left Center Back|759|01/01/2000|None|None|0.0|0.0|66.33333333333333|0.005965038051081765|0.3956808573884238
4973|Diana Matheson|Right Wing|767|01/01/2000|None|None|0.16666666666666666|0.16666666666666666|50.666666666666664|0.006135197248067719|0.3108499939020978
4950|Whitney Church|Right Center Back|759|01/01/2000|None|None|0.1111111111111111|0.0|67.55555555555556|0.004905353959378792|0.3313839119224784
5025|Aubrey Renee Kingsbury|Goalkeeper|759|01/01/2000|None|None|0.0|0.0|58.857142857142854|0.01718173630772131|1.0112679083973115
4966|Desiree Rose Marie Scott|Right Defensive Midfield|767|01/01/2000|None|None|0.0|0.0|84.11111111111111|0.0016566074591630882|0.13933909406516198
4972|Katie Stengel|Center Forward|767|01/01/2000|None|None|0.14285714285714285|0.2857142857142857|47.285714285714285|0.006104900114165449|0.28867456254125196
5032|Cali Farquharson|Left Back|759|01/01/2000|None|None|0.0|0.0|14.5|-0.001347165108801069|-0.0195338940776155
5027|Erika Tymrak|Right Wing|767|01/01/2000|None|None|0.25|0.0|36.75|-0.004776700279744349|-0.17554373528060482
4963|Yuki Nagasato|Right Center Forward|761|01/01/2000|None|None|0.0|0.5|71.33333333333333|0.007951558057529434|0.5672111414370996
5037|Abby Erceg|Left Center Back|766|01/01/2000|None|None|0.07142857142857142|0.07142857142857142|74.92857142857143|0.004100227304165313|0.30722417443352956
4953|Alyssa Mautz|Right Midfield|761|01/01/2000|None|None|0.2|0.0|69.6|0.002421447715440728|0.16853276099467468
6813|Morgan Paige Gautrat|Left Center Midfield|761|01/01/2000|None|None|0.0|0.0|89.4|0.0014337791062428373|0.12817985209810964
5047|Jaelene McKenzie Daniels|Left Back|766|01/01/2000|None|None|0.125|0.0|106.375|0.004360299868316974|0.46382689849221803
5048|Katelyn Rowland|Goalkeeper|766|01/01/2000|None|None|0.0|0.0|47.0|0.012275796475988964|0.5769624343714813
4947|Danielle Colaprico|Right Center Midfield|761|01/01/2000|None|None|0.16666666666666666|0.0|79.16666666666667|0.004436972944762554|0.3512603581270355
4942|Arin Wright|Right Back|761|01/01/2000|None|None|0.0|0.0|73.66666666666667|0.0037376830646305742|0.2753426524277856
4958|Kathleen Naughton|Right Center Back|761|01/01/2000|None|None|0.0|0.0|52.8|0.00548232077476624|0.28946653690765745
5083|Merritt Mathias|Right Back|766|01/01/2000|None|None|0.0|0.1111111111111111|79.88888888888889|0.00461307590715959|0.36853350858308276
6812|Vanessa DiBernardo|Left Midfield|761|01/01/2000|None|None|0.25|0.0|86.0|0.00272212066163726|0.23410237690080435
7179|Casey Marie Krueger|Left Back|761|01/01/2000|None|None|0.0|0.3333333333333333|80.33333333333333|0.0027988816181602955|0.2248434899922104
5034|Jessica McDonald|Center Forward|766|01/01/2000|None|None|0.25|0.25|50.833333333333336|0.007306606112830204|0.3714191440688687
5103|Michele Vasconcelos|Right Midfield|761|01/01/2000|None|None|0.0|0.0|47.25|0.0026012135103701335|0.12290733836498881
5080|Kristen Hamilton|Left Center Forward|766|01/01/2000|None|None|0.1|0.1|20.1|0.003157580762567539|0.06346737332760753
6814|Heather O''Reilly|Right Midfield|766|01/01/2000|None|None|0.0|0.0|55.25|0.009109099603711552|0.5032777531050633
4948|Rosie White|Left Center Midfield|761|01/01/2000|None|None|0.0|0.0|44.142857142857146|0.004310881498350518|0.19029462614147286
5091|McCall Zerboni|Left Center Midfield|766|01/01/2000|None|None|0.125|0.375|99.0|0.0052324194515094204|0.5180095256994326
5102|Sabrina D’Angelo|Goalkeeper|766|01/01/2000|None|None|0.0|0.0|42.5|0.01428240183101359|0.6070020778180776
4956|Mallory Eubanks|Left Wing|759|01/01/2000|None|None|0.0|0.0|30.25|0.0030143153843171667|0.0911830403755943
4946|Joanna Lohman|Right Center Midfield|759|01/01/2000|None|None|0.0|0.0|32.0|0.002692126548619065|0.08614804955581008
5036|Darian Jenkins|Right Center Forward|766|01/01/2000|None|None|0.0|0.0|17.5|0.0012988238207884946|0.022729416863798656
5050|Meredith Speck|Left Wing|766|01/01/2000|None|None|0.0|0.0|20.285714285714285|0.0029652636208234227|0.06015249059384658
8199|Toni Pressley|Left Center Back|764|01/01/2000|None|None|0.0|0.0|38.0|0.0068081989826962435|0.25871156134245726
5062|Dani Weatherholt|Right Midfield|764|01/01/2000|None|None|0.0|0.0|58.857142857142854|0.0010337564701465903|0.0608439522429136
5063|Chioma Ubogagu|Left Back|764|01/01/2000|None|None|0.0|0.16666666666666666|63.5|0.005251170515514813|0.3334493277351906
5011|Meghan Klingenberg|Left Back|765|01/01/2000|None|None|0.2|0.0|98.6|0.0043530627363578545|0.4292119858048845
6819|Adrianna Nichole Franch|Goalkeeper|765|01/01/2000|None|None|0.0|0.0|42.75|0.018461429684159272|0.7892261189978089
5068|Kristen Edmonds|Right Back|764|01/01/2000|None|None|0.0|0.2|55.8|0.0035222191967297133|0.196539831177518
5089|Ali Krieger|Right Center Back|764|01/01/2000|None|None|0.125|0.0|81.0|0.0038624551531138865|0.3128588674022248
5092|Emily Menges|Left Center Back|765|01/01/2000|None|None|0.0|0.0|84.75|0.0061700616726162935|0.5229127267542308
5090|Ashlyn Harris|Goalkeeper|764|01/01/2000|None|None|0.0|0.0|42.333333333333336|0.016654356379013174|0.7050344200448909
4995|Celeste Boureille|Right Center Midfield|765|01/01/2000|None|None|0.0|0.0|74.6|0.0015409550220720123|0.11495524464657211
7182|Camila Martins Pereira|Left Back|764|01/01/2000|None|None|0.0|0.0|44.25|0.0019769374727705608|0.08747948317009732
5086|Rachel Hill|Right Back|764|01/01/2000|None|None|0.16666666666666666|0.16666666666666666|27.5|0.013556527116215978|0.3728044956959394
5009|Margaret Purce|Right Back|765|01/01/2000|None|None|0.0|0.0|47.2|0.008688575354219259|0.41010075671914903
5064|Carson Pickett|Left Center Back|764|01/01/2000|None|None|0.0|0.0|63.6|0.004261774171904125|0.27104883733310237
5045|Amber Brooks|Right Center Back|762|01/01/2000|None|None|0.0|0.2|67.4|0.009996459249201728|0.6737613533961965
5051|Kealia Ohai|Right Center Midfield|762|01/01/2000|None|None|0.4|0.4|63.8|0.006701800112698708|0.4275748471901776
4976|Lo’eau LaBonta|Left Defensive Midfield|767|01/01/2000|None|None|0.0|0.0|81.66666666666667|0.0014810849747770522|0.12095527294012592
4969|Nicole Barnhart|Goalkeeper|767|01/01/2000|None|None|0.0|0.0|38.75|0.014069466408214127|0.5451918233182974
4959|Taylor Comeau|Right Back|762|01/01/2000|None|None|0.0|0.0|68.66666666666667|0.005084746760569105|0.3491526108924119
5056|Jane Campbell|Goalkeeper|762|01/01/2000|None|None|0.0|0.0|63.6|0.015617380283699673|0.9932653860432993
5039|Veronica Latsko|Left Center Midfield|762|01/01/2000|None|None|0.0|0.3333333333333333|25.333333333333332|0.01421560122267198|0.36012856430769014
5059|Kyah Pam Simon|Right Center Midfield|762|01/01/2000|None|None|0.0|0.0|45.8|0.0021780821340469975|0.09975616173935249
4990|Taylor Lytle|Right Attacking Midfield|767|01/01/2000|None|None|0.0|0.0|52.666666666666664|0.003838039094011851|0.20213672561795748
5057|Kaleigh Kurtz|Right Center Back|766|01/01/2000|None|None|0.0|0.0|94.66666666666667|0.004740922297139372|0.44880731079586056
5041|Cari Roccaro|Left Center Midfield|766|01/01/2000|None|None|0.0|0.0|64.5|0.0015596874706707796|0.10059984185826529
5101|Samantha Johnson|Right Center Back|767|01/01/2000|None|None|0.0|0.0|55.4|0.004393179131443626|0.24338212388197683
4991|Brittany Ratcliffe|Left Center Midfield|767|01/01/2000|None|None|0.0|0.0|9.5|0.0004065194814424577|0.0038619350737033485
5033|Yuri Kawamura|Left Center Midfield|766|01/01/2000|None|None|0.0|0.0|49.5|0.0014138854487917886|0.06998732971519353
5054|Janine van Wyk|Right Center Back|762|01/01/2000|None|None|0.0|0.0|73.83333333333333|0.0035788424096777406|0.2642378645812065
5006|Beverly Yanez|Center Attacking Midfield|760|01/01/2000|None|None|0.0|0.16666666666666666|66.5|0.0012256267469600772|0.08150417867284514
5007|Megan Montefusco|Right Center Back|760|01/01/2000|None|None|0.0|0.0|95.33333333333333|0.0033186316755202195|0.31637621973292757
5075|Elizabeth Addo|Right Wing|760|01/01/2000|None|None|0.0|0.0|67.66666666666667|0.0009821944403304048|0.06646182379569072
5069|Theresa Nielsen|Right Back|760|01/01/2000|None|None|0.0|0.0|101.16666666666667|0.004243512656988945|0.42930203046538157
5001|Allie Long|Right Defensive Midfield|760|01/01/2000|None|None|0.14285714285714285|0.14285714285714285|94.14285714285714|0.0038914290830154206|0.3663502522438803
5002|Jodie Taylor|Center Forward|760|01/01/2000|None|None|0.1|0.5|41.9|0.006081100617324312|0.2547981158658887
4998|Rumi Utsugi|Left Defensive Midfield|760|01/01/2000|None|None|0.25|0.25|91.0|0.003167538509869615|0.28824600439813497
5065|Lauren Barnes|Left Center Back|760|01/01/2000|None|None|0.0|0.0|116.16666666666667|0.002810900227059943|0.32653290971013005
4994|Nahomi Kawasumi|Right Wing|760|01/01/2000|None|None|0.25|0.0|55.25|0.0026013722232159607|0.14372581533268183
5077|Jasmyne Spencer|Center Forward|760|01/01/2000|None|None|0.16666666666666666|0.16666666666666666|25.166666666666668|0.009449815299295963|0.2378203516989484
5008|Kristen McNabb|Center Attacking Midfield|760|01/01/2000|None|None|0.0|0.0|26.833333333333332|0.002936262753610828|0.07878971722189056
5067|Sydney Rae Leroux|Left Midfield|764|01/01/2000|None|None|0.2|0.4|72.4|0.0038315674669660692|0.2774054846083434
5060|Poliana Barbosa Medeiros|Left Back|764|01/01/2000|None|None|0.16666666666666666|0.0|61.333333333333336|0.009239016111184207|0.566659654819298
5070|Christine Nairn|Right Center Midfield|764|01/01/2000|None|None|0.2|0.0|40.0|0.0014894664457672214|0.05957865783068885
5019|Michelle Betos|Goalkeeper|760|01/01/2000|None|None|0.0|0.0|61.0|0.020480877047630186|1.2493334999054413
4955|Sarah Gorden|Left Back|761|01/01/2000|None|None|0.0|0.0|47.0|0.0025095192070122394|0.11794740272957525
5010|Mallory Weber|Left Back|765|01/01/2000|None|None|0.0|0.0|19.25|0.0020766493752324114|0.039975500473223916
4987|Sydney Miramontez|Right Back|767|01/01/2000|None|None|0.0|0.0|85.66666666666667|0.008944832938817171|0.766274021758671
5093|Tyler Lussi|Left Wing|765|01/01/2000|None|None|0.3333333333333333|0.3333333333333333|12.666666666666666|0.023157662857224964|0.2933303961915162
5017|Christen Westphal|Right Back|760|01/01/2000|None|None|0.0|0.0|84.5|0.0036417003734281247|0.30772368155467655
5015|Kelli Hubly|Left Center Back|765|01/01/2000|None|None|0.0|0.0|77.0|0.004550980711269093|0.35042551476772016
5005|Britt Eckerstrom|Goalkeeper|765|01/01/2000|None|None|0.0|0.0|28.5|0.01630139622168487|0.46458979231801883
5012|Katherine Reynolds|Right Center Back|765|01/01/2000|None|None|0.0|0.25|50.75|0.008024639783754183|0.40725046902552475
5018|Andressa Cavalari Machry|Right Defensive Midfield|765|01/01/2000|None|None|0.0|0.0|56.6|0.0030893339112069667|0.17485629937431432
4997|Alyssa Kleiner|Right Wing|760|01/01/2000|None|None|0.0|0.0|35.0|0.001357715840583382|0.04752005442041837
5014|Madeline Bauer|Right Center Back|760|01/01/2000|None|None|0.0|0.0|12.0|0.0032807951670980255|0.039369542005176304
4996|Morgan Andrews|Left Wing|760|01/01/2000|None|None|0.0|0.0|15.5|0.0011455707413152774|0.0177563464903868
5104|Summer Green|Center Forward|761|01/01/2000|None|None|0.0|0.0|29.0|0.0029607692812979028|0.08586230915763918
4965|Nikki Stanton|Center Defensive Midfield|761|01/01/2000|None|None|0.0|0.0|39.25|0.002134984861568741|0.08379815581657309
4957|Lauren Kaskie|Right Center Midfield|761|01/01/2000|None|None|0.0|0.0|28.0|0.0027834745870060425|0.07793728843616919
5035|Haley Jean McCutcheon|Right Back|762|01/01/2000|None|None|0.0|0.0|40.0|0.0031347219068383605|0.12538887627353443
21057|DiDi Haracic|Goalkeeper|759|01/01/2000|None|None|0.0|0.0|39.0|0.021986090429131588|0.857457526736132
8970|Tiffany Weimer|Center Midfield|759|01/01/2000|None|None|0.0|0.0|23.0|0.0009319192574367175|0.0214341429210445
4960|Kelsey Wys|Goalkeeper|759|01/01/2000|None|None|0.0|0.0|42.0|0.008699408015634257|0.3653751366566388
4952|Emily Boyd|Goalkeeper|761|01/01/2000|None|None|0.0|0.0|58.0|0.015100735537656413|0.875842661184072
4954|Morgan Proffitt|Left Center Midfield|759|01/01/2000|None|None|0.0|0.0|19.0|0.001933083101613292|0.036728578930652546
5040|Meleana Shim|Left Defensive Midfield|762|01/01/2000|None|None|0.0|0.0|98.0|0.0006302545078481212|0.06176494176911588
5046|Elizabeth Eddy|Right Back|766|01/01/2000|None|None|0.0|0.0|102.0|0.004908742998110085|0.5006917858072286
5042|Frannie Crouse|Right Wing|766|01/01/2000|None|None|1.0|1.0|44.0|0.021686486674436976|0.9542054136752269
5049|Savannah Jordan|Center Attacking Midfield|762|01/01/2000|None|None|0.0|0.0|26.0|0.004284835421228624|0.11140572095194422
3921|Ryan Williams|Right Back|766|01/01/2000|None|None|0.0|0.0|27.0|0.002618571619537192|0.07070143372750419
5073|Kiersten Dallstream|Left Wing|760|01/01/2000|None|None|0.0|0.0|65.0|0.001972706945656006|0.1282259514676404
5061|Haley Judith Kopmeyer|Goalkeeper|764|01/01/2000|None|None|0.0|0.0|40.0|0.022105156410104094|0.8842062564041637
5072|Danica Evans|Left Wing|764|01/01/2000|None|None|0.0|0.0|12.0|0.007337234030580217|0.0880468083669626
8383|Lindsay Elizabeth Agnew|Left Center Back|762|01/01/2000|None|None|0.0|0.0|47.0|0.0038239574723219955|0.1797260011991338
5475|John Michael Nchekwube Obinna|Center Midfield|775|01/01/2000|None|None|0.0|0.0|97.96551724137932|0.0014770674247809622|0.14470167426905908
5455|William Troost-Ekong|Center Back|775|01/01/2000|None|None|0.0|0.0|71.0|0.004631090085093308|0.32880739604162484
5829|Jón Daði Böðvarsson|Left Center Forward|793|01/01/2000|None|None|0.0|0.0|35.0|0.0013407765234792171|0.0469271783217726
5509|Birkir Bjarnason|Left Midfield|793|01/01/2000|None|None|0.0|0.0|52.0|0.0030339282284192063|0.1577642678777987
3338|Onyinye Wilfred Ndidi|Right Center Midfield|775|01/01/2000|None|None|0.0|0.0|102.33333333333333|0.002130228687672991|0.2179934023718694
3944|Gylfi Þór Sigurðsson|Left Defensive Midfield|793|01/01/2000|None|None|0.1282051282051282|0.2564102564102564|75.84615384615384|0.009519381553272683|0.7220084778097589
5501|Hörður Björgvin Magnússon|Left Back|793|01/01/2000|None|None|0.0|0.0|57.0|0.004261913267451716|0.2429290562447478
5505|Kári Árnason|Right Center Back|793|01/01/2000|None|None|0.0|0.0|46.5|0.005508207442495926|0.2561316460760606
5511|Ragnar Sigurðsson|Left Center Back|793|01/01/2000|None|None|0.0|0.0|31.0|0.007237066559007564|0.22434906332923446
3708|Kelechi Promise Iheanacho|Left Center Forward|775|01/01/2000|None|None|0.06896551724137931|0.27586206896551724|31.551724137931036|0.01402587537174987|0.44254055052245284
5498|Hannes Þór Halldórsson|Goalkeeper|793|01/01/2000|None|None|0.0|0.0|37.0|0.016073829681156906|0.5947316982028056
5473|Ahmed Musa|Right Center Forward|775|01/01/2000|None|None|0.6666666666666666|0.6666666666666666|53.333333333333336|0.01429465392826354|0.7623815428407221
5495|Rúrik Gíslason|Right Midfield|793|01/01/2000|None|None|0.0|0.0|39.0|0.001779906173089768|0.06941634075050095
5462|Brian Oladapo Idowu|Left Midfield|775|01/01/2000|None|None|0.0|0.0|55.0|0.0036802563677429557|0.20241410022586256
5515|Aron Einar Gunnarsson|Right Defensive Midfield|793|01/01/2000|None|None|0.0|0.0|53.666666666666664|0.005751348300123254|0.30865569210661464
5830|Kenneth Josiah Omeruo|Left Center Back|775|01/01/2000|None|None|0.0|0.0|51.75|0.0064698170968939305|0.3348130347642609
5454|Francis Odinaka Uzoho|Goalkeeper|775|01/01/2000|None|None|0.0|0.0|30.333333333333332|0.01829556666727187|0.55496552224058
5467|Leon Aderemi Balogun|Right Center Back|775|01/01/2000|None|None|0.0|0.041666666666666664|68.625|0.003704195910526765|0.25420044435989925
3963|Victor Moses|Right Midfield|775|01/01/2000|None|None|0.125|0.08333333333333333|44.75|0.004844961814546826|0.21681204120097045
5508|Birkir Már Sævarsson|Right Back|793|01/01/2000|None|None|0.0|0.0|48.666666666666664|0.01252004457043303|0.6093088357610741
5832|Tyronne Ebuehi|Left Midfield|775|01/01/2000|None|None|0.0|0.0|54.0|-0.0004526827419181833|-0.024444868063581898
5831|Sverrir Ingi Ingason|Left Center Back|793|01/01/2000|None|None|0.0|0.0|40.5|0.016146105789920588|0.6539172844917839
5500|Björn Bergmann Sigurðarson|Left Center Forward|793|01/01/2000|None|None|0.0|0.0|10.0|0.0008720019091027165|0.008720019091027166
5458|Odion Jude Ighalo|Left Center Forward|775|01/01/2000|None|None|0.30952380952380953|0.38095238095238093|51.73809523809524|0.010513123565813312|0.5439289882979126
5502|Ari Freyr Skúlason|Right Defensive Midfield|793|01/01/2000|None|None|0.0|0.0|7.0|0.0024106815130105217|0.016874770591073653
3647|Alex Iwobi|Center Attacking Midfield|775|01/01/2000|None|None|0.06666666666666667|0.13333333333333333|59.86666666666667|0.00418580603610338|0.25059025469472235
3604|Olivier Giroud|Center Forward|771|01/01/2000|None|None|0.1509433962264151|0.39622641509433965|41.9622641509434|0.010267354689611737|0.4308414496169151
5507|Nicolás Alejandro Tagliafico|Left Back|779|01/01/2000|None|None|0.0|0.0|78.1|0.0012334520929286176|0.09633260845772504
6312|Franco Armani|Goalkeeper|779|01/01/2000|None|None|0.0|0.0|36.5|0.01062505717750361|0.3878145869788817
3009|Kylian Mbappé Lottin|Right Wing|771|01/01/2000|None|None|0.27586206896551724|0.4827586206896552|58.86206896551724|0.009923705567859|0.584129841528804
5476|Benjamin Pavard|Right Back|771|01/01/2000|None|None|0.0|0.045454545454545456|76.86363636363636|0.003047913368072138|0.23427370479136297
3099|Hugo Lloris|Goalkeeper|771|01/01/2000|None|None|0.0|0.0|51.148148148148145|0.014398637625462382|0.73646365039865
3602|Faustino Marcos Alberto Rojo|Left Center Back|779|01/01/2000|None|None|0.05263157894736842|0.05263157894736842|99.6842105263158|0.003579385524742344|0.35680822020326314
5496|Cristian David Pavón|Left Wing|779|01/01/2000|None|None|0.0|0.0|38.75|0.0024381270558918905|0.09447742341581075
4375|Blaise Matuidi|Left Wing|771|01/01/2000|None|None|0.11428571428571428|0.11428571428571428|102.05714285714286|0.0021101556973054537|0.2153564614507166
3961|N''Golo Kanté|Left Defensive Midfield|771|01/01/2000|None|None|0.020833333333333332|0.020833333333333332|91.22916666666667|0.0028372491366767073|0.25883987436473543
5741|Enzo Nicolás Pérez|Right Center Midfield|779|01/01/2000|None|None|0.0|0.0|72.96|0.0019893729948973786|0.14514465370771273
5499|Maximiliano Eduardo Meza|Right Wing|779|01/01/2000|None|None|0.0|0.0|62.25|0.0017909461951916565|0.11148640065068062
5480|Corentin Tolisso|Left Wing|771|01/01/2000|None|None|0.07317073170731707|0.12195121951219512|105.02439024390245|0.002686957387651593|0.28219606124945756
3254|Florian Thauvin|Right Wing|771|01/01/2000|None|None|0.06666666666666667|0.06666666666666667|52.666666666666664|0.0049150684258697655|0.258860270429141
5613|Viktor Claesson|Right Wing|790|01/01/2000|None|None|0.2222222222222222|0.1111111111111111|39.22222222222222|0.009142628125812907|0.3585941920457729
