|id|index|period|timestamp|minute|second|possession|duration|type.id|type.name|possession_team.id|possession_team.name|play_pattern.id|play_pattern.name|team.id|team.name|tactics.formation|tactics.lineup|related_events|location|player.id|player.name|position.id|position.name|pass.recipient.id|pass.recipient.name|pass.length|pass.angle|pass.height.id|pass.height.name|pass.end_location|pass.body_part.id|pass.body_part.name|pass.type.id|pass.type.name|carry.end_location|pass.switch|pass.outcome.id|pass.outcome.name|ball_receipt.outcome.id|ball_receipt.outcome.name|under_pressure|duel.type.id|duel.type.name|pass.aerial_won|pass.through_ball|pass.technique.id|pass.technique.name|foul_committed.penalty|foul_committed.type.id|foul_committed.type.name|shot.statsbomb_xg|shot.end_location|shot.technique.id|shot.technique.name|shot.body_part.id|shot.body_part.name|shot.type.id|shot.type.name|shot.outcome.id|shot.outcome.name|goalkeeper.position.id|goalkeeper.position.name|goalkeeper.type.id|goalkeeper.type.name|goalkeeper.outcome.id|goalkeeper.outcome.name|goalkeeper.technique.id|goalkeeper.technique.name|off_camera|clearance.head|clearance.body_part.id|clearance.body_part.name|foul_committed.advantage|foul_won.advantage|interception.outcome.id|interception.outcome.name|ball_recovery.recovery_failure|duel.outcome.id|duel.outcome.name|pass.inswinging|clearance.aerial_won|counterpress|out|dribble.outcome.id|dribble.outcome.name|50_50.outcome.id|50_50.outcome.name|dribble.overrun|clearance.right_foot|shot.freeze_frame|goalkeeper.end_location|pass.straight|pass.cross|pass.assisted_shot_id|pass.shot_assist|shot.key_pass_id|goalkeeper.punched_out|foul_won.defensive|goalkeeper.body_part.id|goalkeeper.body_part.name|pass.outswinging|shot.first_time|pass.cut_back|clearance.left_foot|shot.aerial_won|substitution.outcome.id|substitution.outcome.name|substitution.replacement.id|substitution.replacement.name|pass.deflected|block.deflection|foul_committed.offensive|dribble.nutmeg|block.offensive|clearance.other|pass.goal_assist
294|d63deaa5-18c0-4991-9bf7-90b129e8a5f6|295|1|00:08:28.404|8|28|15|1.054993|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['802db441-2d99-4e20-836c-11c53b789fd2', 'd2221bb2-126e-44f8-9927-bf68db414833']|[61.3, 2.5]|3594.0|Danny Rose|6.0|Left Back|3083.0|Heung-Min Son|16.102795|-0.018631384|1.0|Ground Pass|[77.4, 2.2]|38.0|Left Foot|||||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
295|802db441-2d99-4e20-836c-11c53b789fd2|296|1|00:08:29.459|8|29|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['d63deaa5-18c0-4991-9bf7-90b129e8a5f6']|[77.4, 2.2]|3083.0|Heung-Min Son|21.0|Left Wing|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
296|b2de29ff-ba26-49ed-a482-a1b75d1a3351|297|1|00:08:29.459|8|29|15|0.188064|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['802db441-2d99-4e20-836c-11c53b789fd2', '9ba8d76b-1987-4641-aded-4e075ae510ec']|[77.4, 2.2]|3083.0|Heung-Min Son|21.0|Left Wing||||||||||||[76.2, 2.2]|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
297|9ba8d76b-1987-4641-aded-4e075ae510ec|298|1|00:08:29.647|8|29|15|0.721049|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['0782c1b4-75a7-487d-9002-5657e7634279']|[76.2, 2.2]|3083.0|Heung-Min Son|21.0|Left Wing|3094.0|Bamidele Alli|9.390421|1.7096814|1.0|Ground Pass|[74.9, 11.5]|40.0|Right Foot||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
298|ba8dc9ac-6780-487c-b678-9ae84183c86d|299|1|00:08:30.197|8|30|15|0.35827|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['0782c1b4-75a7-487d-9002-5657e7634279', '89807dd8-89e3-4969-bae7-cd93322600b0', 'a12848a7-11fd-4766-b233-9466a7b96a49']|[42.4, 68.6]|3502.0|Joël Andre Job Matip|3.0|Right Center Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
299|0782c1b4-75a7-487d-9002-5657e7634279|300|1|00:08:30.368|8|30|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['9ba8d76b-1987-4641-aded-4e075ae510ec', 'ba8dc9ac-6780-487c-b678-9ae84183c86d']|[74.9, 11.5]|3094.0|Bamidele Alli|19.0|Center Attacking Midfield||||||||||||||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
300|89807dd8-89e3-4969-bae7-cd93322600b0|301|1|00:08:30.368|8|30|15|0.072251|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['0782c1b4-75a7-487d-9002-5657e7634279', 'a12848a7-11fd-4766-b233-9466a7b96a49', 'ba8dc9ac-6780-487c-b678-9ae84183c86d']|[74.9, 11.5]|3094.0|Bamidele Alli|19.0|Center Attacking Midfield||||||||||||[74.9, 10.7]||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
301|a12848a7-11fd-4766-b233-9466a7b96a49|302|1|00:08:30.441|8|30|15|1.121982|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['61a671bc-55d5-4471-ad10-ae06bcebce46', 'ba8dc9ac-6780-487c-b678-9ae84183c86d']|[74.9, 10.7]|3094.0|Bamidele Alli|19.0|Center Attacking Midfield|3594.0|Danny Rose|9.263369|-2.348561|1.0|Ground Pass|[68.4, 4.1]|40.0|Right Foot|||||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
302|61a671bc-55d5-4471-ad10-ae06bcebce46|303|1|00:08:31.563|8|31|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['a12848a7-11fd-4766-b233-9466a7b96a49']|[68.4, 4.1]|3594.0|Danny Rose|6.0|Left Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
303|b3411803-22ae-4c6a-a349-dd119659ad32|304|1|00:08:31.563|8|31|15|0.755511|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['1dd91df2-48c1-4602-82b3-302c2b1cd831', '61a671bc-55d5-4471-ad10-ae06bcebce46']|[68.4, 4.1]|3594.0|Danny Rose|6.0|Left Back||||||||||||[68.2, 4.3]|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
304|1dd91df2-48c1-4602-82b3-302c2b1cd831|305|1|00:08:32.318|8|32|15|0.998562|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['7cb303c1-b281-43a8-b130-aa52e9f9b7e3']|[68.2, 4.3]|3594.0|Danny Rose|6.0|Left Back|3077.0|Jan Vertonghen|20.535336|2.64963|1.0|Ground Pass|[50.1, 14.0]|38.0|Left Foot||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
305|7cb303c1-b281-43a8-b130-aa52e9f9b7e3|306|1|00:08:33.317|8|33|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['1dd91df2-48c1-4602-82b3-302c2b1cd831']|[50.1, 14.0]|3077.0|Jan Vertonghen|5.0|Left Center Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
306|ddd595b0-91d5-4ebc-a496-15e3e5afad42|307|1|00:08:33.317|8|33|15|0.523351|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['1533c8da-eb05-47f2-92ea-47dd932073ef', '7cb303c1-b281-43a8-b130-aa52e9f9b7e3']|[50.1, 14.0]|3077.0|Jan Vertonghen|5.0|Left Center Back||||||||||||[48.9, 14.9]|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
307|1533c8da-eb05-47f2-92ea-47dd932073ef|308|1|00:08:33.840|8|33|15|1.617777|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['ad9100c2-7b1d-4c57-b5f8-9a7f30613c41']|[48.9, 14.9]|3077.0|Jan Vertonghen|5.0|Left Center Back|20005.0|Toby Alderweireld|15.219067|1.6959664|1.0|Ground Pass|[47.0, 30.0]|40.0|Right Foot||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
308|ad9100c2-7b1d-4c57-b5f8-9a7f30613c41|309|1|00:08:35.458|8|35|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['1533c8da-eb05-47f2-92ea-47dd932073ef']|[47.0, 30.0]|20005.0|Toby Alderweireld|3.0|Right Center Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
309|cdadfc18-d3e5-4a71-9708-0126151d0fd6|310|1|00:08:35.458|8|35|15|6.070817|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['ad9100c2-7b1d-4c57-b5f8-9a7f30613c41', 'de4911a9-5331-4fc1-9794-ebb6edd3df57']|[47.0, 30.0]|20005.0|Toby Alderweireld|3.0|Right Center Back||||||||||||[50.3, 51.4]|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
310|de4911a9-5331-4fc1-9794-ebb6edd3df57|311|1|00:08:41.529|8|41|15|1.895821|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['3b8f1d33-2cd6-4f2d-9902-e9d30d59cc87']|[50.3, 51.4]|20005.0|Toby Alderweireld|3.0|Right Center Back|3077.0|Jan Vertonghen|21.312202|-1.9861622|1.0|Ground Pass|[41.7, 31.9]|40.0|Right Foot||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
311|3b8f1d33-2cd6-4f2d-9902-e9d30d59cc87|312|1|00:08:43.425|8|43|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['de4911a9-5331-4fc1-9794-ebb6edd3df57']|[41.7, 31.9]|3077.0|Jan Vertonghen|5.0|Left Center Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
312|3262a809-a0f2-49c5-a03c-f6e2f5dd49c2|313|1|00:08:43.425|8|43|15|0.451886|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['3b8f1d33-2cd6-4f2d-9902-e9d30d59cc87', '8db9bb3c-d318-4fc2-a38e-a6ae1204224a', 'e4e680fb-31f0-4b19-afe7-b1cd52794bce']|[41.7, 31.9]|3077.0|Jan Vertonghen|5.0|Left Center Back||||||||||||[42.6, 30.6]||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
313|e4e680fb-31f0-4b19-afe7-b1cd52794bce|314|1|00:08:43.525|8|43|15|0.780867|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['3262a809-a0f2-49c5-a03c-f6e2f5dd49c2', '8db9bb3c-d318-4fc2-a38e-a6ae1204224a']|[72.3, 53.1]|3531.0|Mohamed Salah|17.0|Right Wing|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
314|8db9bb3c-d318-4fc2-a38e-a6ae1204224a|315|1|00:08:43.876|8|43|15|1.438231|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['7ef81414-e043-43ac-b5a3-713bf3db7594', 'e4e680fb-31f0-4b19-afe7-b1cd52794bce']|[42.6, 30.6]|3077.0|Jan Vertonghen|5.0|Left Center Back|3082.0|Harry Winks|9.002222|0.022218565|1.0|Ground Pass|[51.6, 30.8]|40.0|Right Foot|||||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
315|7ef81414-e043-43ac-b5a3-713bf3db7594|316|1|00:08:45.315|8|45|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['8db9bb3c-d318-4fc2-a38e-a6ae1204224a']|[51.6, 30.8]|3082.0|Harry Winks|15.0|Left Center Midfield|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
316|d6990154-fccc-4a69-bb1e-22d523c1e2e9|317|1|00:08:45.315|8|45|15|1.979923|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['6e8f6f64-a792-450e-b14b-9e83bf6a48c9', '7ef81414-e043-43ac-b5a3-713bf3db7594']|[51.6, 30.8]|3082.0|Harry Winks|15.0|Left Center Midfield||||||||||||[57.5, 10.2]|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
317|6e8f6f64-a792-450e-b14b-9e83bf6a48c9|318|1|00:08:47.295|8|47|15|1.677541|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['88ce51ea-27ba-4c6b-b7d2-09f85eeabc61']|[57.5, 10.2]|3082.0|Harry Winks|15.0|Left Center Midfield|3083.0|Heung-Min Son|21.600231|-0.3994207|1.0|Ground Pass|[77.4, 1.8]|40.0|Right Foot||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
318|88ce51ea-27ba-4c6b-b7d2-09f85eeabc61|319|1|00:08:48.972|8|48|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['6e8f6f64-a792-450e-b14b-9e83bf6a48c9']|[77.4, 1.8]|3083.0|Heung-Min Son|21.0|Left Wing|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
319|cf04f795-91bf-4ef4-9c7c-b6747a84efa8|320|1|00:08:48.972|8|48|15|5.847645|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['6a5981d8-4bc6-4735-b84b-cb91107ff709', '88ce51ea-27ba-4c6b-b7d2-09f85eeabc61', 'c723df2a-ed2e-449a-9fa8-c62d9bb0bbe1']|[77.4, 1.8]|3083.0|Heung-Min Son|21.0|Left Wing||||||||||||[97.4, 18.2]||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
320|6a5981d8-4bc6-4735-b84b-cb91107ff709|321|1|00:08:51.211|8|51|15|1.97303|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['cf04f795-91bf-4ef4-9c7c-b6747a84efa8']|[27.9, 73.2]|3664.0|Trent Alexander-Arnold|2.0|Right Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
321|5447b832-a700-42ae-a2f1-2babc68f8be7|322|1|00:08:54.483|8|54|15|0.56516|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['c723df2a-ed2e-449a-9fa8-c62d9bb0bbe1']|[22.7, 58.7]|3247.0|Fábio Henrique Tavares|10.0|Center Defensive Midfield|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
322|c723df2a-ed2e-449a-9fa8-c62d9bb0bbe1|323|1|00:08:54.820|8|54|15|0.551752|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['5447b832-a700-42ae-a2f1-2babc68f8be7', '5ff9db40-f5bf-41e1-9a9b-2c3c22e07ce1', '8c12917e-dedc-4c2d-8077-b49cc345eba2']|[97.4, 18.2]|3083.0|Heung-Min Son|21.0|Left Wing|3094.0|Bamidele Alli|4.62277|0.892677|1.0|Ground Pass|[100.3, 21.8]|40.0|Right Foot|||||9.0|Incomplete|||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
323|5ff9db40-f5bf-41e1-9a9b-2c3c22e07ce1|324|1|00:08:55.371|8|55|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['c723df2a-ed2e-449a-9fa8-c62d9bb0bbe1']|[105.2, 26.4]|3094.0|Bamidele Alli|19.0|Center Attacking Midfield||||||||||||||||9.0|Incomplete||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
324|8c12917e-dedc-4c2d-8077-b49cc345eba2|325|1|00:08:55.371|8|55|15|0.0|10|Interception|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['c723df2a-ed2e-449a-9fa8-c62d9bb0bbe1']|[19.8, 58.3]|3532.0|Jordan Brian Henderson|13.0|Right Center Midfield||||||||||||||||||||||||||||||||||||||||||||||||||||13.0|Lost In Play||||||||||||||||||||||||||||||||||||||||
325|04d11a41-cd8a-4df5-8323-4802ae5c6c98|326|1|00:08:55.924|8|55|15|0.351431|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['b4124ad8-0ed5-4d95-8d9e-aaec02465cf1']|[21.9, 54.7]|3532.0|Jordan Brian Henderson|13.0|Right Center Midfield|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
326|5e753df6-9d71-44e4-b09c-e80126b32313|327|1|00:08:56.125|8|56|15|0.0|33|50/50|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['b4124ad8-0ed5-4d95-8d9e-aaec02465cf1']|[24.0, 54.3]|3532.0|Jordan Brian Henderson|13.0|Right Center Midfield||||||||||||||||||True|||||||||||||||||||||||||||||||||||||||||||||1.0|Lost|||||||||||||||||||||||||||||
327|b4124ad8-0ed5-4d95-8d9e-aaec02465cf1|328|1|00:08:56.125|8|56|15|0.0|33|50/50|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['04d11a41-cd8a-4df5-8323-4802ae5c6c98', '5e753df6-9d71-44e4-b09c-e80126b32313']|[96.1, 25.8]|3083.0|Heung-Min Son|21.0|Left Wing||||||||||||||||||True|||||||||||||||||||||||||||||||||||||||||||||3.0|Success To Team|||||||||||||||||||||||||||||
328|c4ff5bf9-1555-4a22-9b50-e3d8e2192084|329|1|00:08:57.334|8|57|15|0.0|2|Ball Recovery|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur||||[97.8, 31.5]|3043.0|Christian Dannemann Eriksen|17.0|Right Wing|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
329|9576eb6f-5c7e-49c7-bc59-ca6549d9a438|330|1|00:08:57.334|8|57|15|1.173188|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['362a67a2-3ae2-45d1-813a-f3a3997d183f', 'c4ff5bf9-1555-4a22-9b50-e3d8e2192084']|[97.8, 31.5]|3043.0|Christian Dannemann Eriksen|17.0|Right Wing||||||||||||[97.4, 26.8]|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
330|362a67a2-3ae2-45d1-813a-f3a3997d183f|331|1|00:08:58.507|8|58|15|0.939903|30|Pass|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['fde2d48c-b3d8-4c1f-a096-fcd763748e3d']|[97.4, 26.8]|3043.0|Christian Dannemann Eriksen|17.0|Right Wing|3083.0|Heung-Min Son|4.0816665|-1.0303768|1.0|Ground Pass|[99.5, 23.3]|40.0|Right Foot||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
331|fde2d48c-b3d8-4c1f-a096-fcd763748e3d|332|1|00:08:59.447|8|59|15||42|Ball Receipt*|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['362a67a2-3ae2-45d1-813a-f3a3997d183f']|[99.5, 23.3]|3083.0|Heung-Min Son|21.0|Left Wing|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
332|73b3ea87-5125-417e-a54f-71e339282f85|333|1|00:08:59.447|8|59|15|1.531859|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['4c19da34-3f07-4b33-9017-5d1ad7e19b8b', 'e6e035dc-b1f1-4ee2-9b38-9483b7084a14', 'fde2d48c-b3d8-4c1f-a096-fcd763748e3d']|[99.5, 23.3]|3083.0|Heung-Min Son|21.0|Left Wing||||||||||||[105.4, 23.7]||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
333|e6e035dc-b1f1-4ee2-9b38-9483b7084a14|334|1|00:09:00.151|9|0|15|0.614248|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['73b3ea87-5125-417e-a54f-71e339282f85']|[13.2, 54.9]|3664.0|Trent Alexander-Arnold|2.0|Right Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
334|713f20b1-1160-4417-9bbc-25b959fd36d5|335|1|00:09:00.938|9|0|15|0.416513|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['4c19da34-3f07-4b33-9017-5d1ad7e19b8b']|[16.2, 53.3]|3247.0|Fábio Henrique Tavares|10.0|Center Defensive Midfield|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
335|004599d3-ac9a-47ad-82be-52375596e203|336|1|00:09:00.979|9|0|15|0.0|39|Dribbled Past|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['4c19da34-3f07-4b33-9017-5d1ad7e19b8b']|[14.7, 56.4]|3664.0|Trent Alexander-Arnold|2.0|Right Back|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
336|4c19da34-3f07-4b33-9017-5d1ad7e19b8b|337|1|00:09:00.979|9|0|15|0.0|14|Dribble|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['004599d3-ac9a-47ad-82be-52375596e203', '713f20b1-1160-4417-9bbc-25b959fd36d5']|[105.4, 23.7]|3083.0|Heung-Min Son|21.0|Left Wing||||||||||||||||||True|||||||||||||||||||||||||||||||||||||||||||9.0|Incomplete|||True||||||||||||||||||||||||||||
337|3811da22-336f-4faf-9b23-f60f183b1c07|338|1|00:09:01.996|9|1|15|0.0|9|Clearance|38|Tottenham Hotspur|1|Regular Play|24|Liverpool||||[13.0, 49.7]|3502.0|Joël Andre Job Matip|3.0|Right Center Back||||||||||||||||||True||||||||||||||||||||||||||||||40.0|Right Foot|||||||||||||||||True|||||||||||||||||||||||||||
338|e20be728-652b-44fc-8c2b-acd15d77a9a4|339|1|00:09:03.581|9|3|15|0.0|2|Ball Recovery|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur||||[90.9, 44.1]|3091.0|Moussa Sissoko|9.0|Right Defensive Midfield|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
339|31d3f96d-3cdb-4df4-ba4b-0ae4b852751c|340|1|00:09:03.581|9|3|15|1.141756|43|Carry|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['3f87348e-cd6a-4507-a279-bcb35d9d48a6', '67b9cbde-0eb7-4800-9bfe-c2ce1ad406a6', 'e20be728-652b-44fc-8c2b-acd15d77a9a4']|[90.9, 44.1]|3091.0|Moussa Sissoko|9.0|Right Defensive Midfield||||||||||||[91.9, 43.1]||||||True|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
340|3f87348e-cd6a-4507-a279-bcb35d9d48a6|341|1|00:09:04.173|9|4|15|0.717309|17|Pressure|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['31d3f96d-3cdb-4df4-ba4b-0ae4b852751c', '67b9cbde-0eb7-4800-9bfe-c2ce1ad406a6']|[20.8, 41.1]|3567.0|Georginio Wijnaldum|15.0|Left Center Midfield|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
341|67b9cbde-0eb7-4800-9bfe-c2ce1ad406a6|342|1|00:09:04.723|9|4|15|1.237037|16|Shot|38|Tottenham Hotspur|1|Regular Play|38|Tottenham Hotspur|||['3f87348e-cd6a-4507-a279-bcb35d9d48a6', '97d0c110-fbe6-4d69-a6bb-fef07a6aada2']|[91.9, 43.1]|3091.0|Moussa Sissoko|9.0|Right Defensive Midfield||||||||||||||||||True||||||||||0.026188651|[120.0, 46.5, 5.2]|93.0|Normal|40.0|Right Foot|87.0|Open Play|98.0|Off T||||||||||||||||||||||||||||||[{'location': [99.7, 30.6], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 39.0], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 45.4], 'player': {'id': 3655, 'name': 'Andrew Robertson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 51.2], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.9, 39.3], 'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.0, 28.8], 'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 30.6], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 36.3], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 42.2], 'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.2, 39.8], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 27.7], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 29.7], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.3, 37.6], 'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.7, 48.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.1, 57.9], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]||||||||||||||||||||||||||
342|97d0c110-fbe6-4d69-a6bb-fef07a6aada2|343|1|00:09:05.960|9|5|15|0.0|23|Goal Keeper|38|Tottenham Hotspur|1|Regular Play|24|Liverpool|||['67b9cbde-0eb7-4800-9bfe-c2ce1ad406a6']|[1.9, 40.3]|5547.0|Alisson Ramsés Becker|1.0|Goalkeeper||||||||||||||||||||||||||||||||||||||44.0|Set|32.0|Shot Faced|||||||||||||||||||||||||||[1.9, 40.3]|||||||||||||||||||||||||
